PARTICIPANT_ID,VOTE_OPTION,VOTE,TARGET_NAME,_FIVETRAN_SYNCED,VOTE_NUMBER,CONSENSUS,COMMENT_ID,COMMENT_CONTENT,LIKE_COUNT,REPLY_COUNT,EVACUATION_ZONE,SUPPORT
3db39718-96be-451d-9bba-653697aac84e,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.562 Z,5,0.8016,2557,ADUs would be an option I would support but not big multi unit buildings,0,0,"Yes, in the Palisades fire evacuation zone",0.4408
731f1548-0e91-4d3f-a1d6-eed5c85f658c,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.578 Z,4,0.8016,,,,,No,0.4408
eb5ae799-a4fe-4730-bc50-2b3fd57556dd,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,1,0.8016,2878,"Dude, we almost died. Let's please solve ""housing shortages caused by fires"" by focusing on helping the actual disaster victims with these fire recovery initiatives. Not making the evacuation lines even longer.",0,0,"Yes, in the Palisades fire evacuation zone",0.4408
588af7c1-9449-4ad5-b8c7-ae5a725a47cd,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.575 Z,6,0.8016,3083,Where else are our low income neighbors going to live? Cardboard boxes?,0,1,"Yes, in the Eaton fire evacuation zone",0.4408
663506d7-cab6-4a30-8126-e35168636729,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.557 Z,6,0.8016,2427,Very supportive of increased housing density. Expedited permits should not come at the cost of environmental review.,0,0,No,0.4408
e5fc50c3-c6f7-4ef5-b1ef-40ff572eaff0,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.560 Z,6,0.8016,,,,,No,0.4408
9d36f276-6179-43d9-a101-b7809ccf98cf,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.572 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
03cbbc32-6c76-43bb-87db-e50dd932a7e8,INCREASED_HOUSING_DENSITY,Opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,2,0.8016,2798,Communities and free market should manage their property choices.,0,0,No,0.4408
e705fe6e-87ef-4be9-8049-6aeb9eed5131,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.581 Z,7,0.8016,,,,,No,0.4408
65695db5-3a94-4539-b0d7-c64f9b731c8c,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.558 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
38b609e6-fff1-4f77-913e-94e229af6b12,INCREASED_HOUSING_DENSITY,Opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.575 Z,2,0.8016,,,,,No,0.4408
c9c517ee-ffc5-4589-be6c-417d777696f9,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.569 Z,7,0.8016,,,,,No,0.4408
97c40a2e-ec68-4780-b0b9-b1a0b7194b40,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.568 Z,1,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
262c4abf-bd59-406f-a53b-7109ff39df6f,INCREASED_HOUSING_DENSITY,Somewhat opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.561 Z,3,0.8016,2533,"Somewhat opposed because speed generally means bypassing environmental rules and others that are deemed lower priority. I see the need, but I think this needs to be done in a way that still upholds strict environmental standards that reduce greenhouse gas emissions.",0,0,No,0.4408
b7700ebb-2989-429f-b2b9-2da602d7cb06,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.584 Z,1,0.8016,,,,,No,0.4408
1ddf958e-83f6-47bb-9160-ca80346f755a,INCREASED_HOUSING_DENSITY,Somewhat opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.558 Z,3,0.8016,,,,,No,0.4408
91cba6c1-b1e3-4dad-a85c-b2161ae47bf9,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.581 Z,5,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
7e65557a-e66b-4f03-a99c-a1c0edf55499,INCREASED_HOUSING_DENSITY,Somewhat opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,3,0.8016,,,,,No,0.4408
59701b8f-fb0c-4b8f-aa16-108c19463a26,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.569 Z,5,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
6b2447cf-95c0-4657-811d-540c150ad4a1,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.557 Z,1,0.8016,2383,"we cant answer questions without further info on how to implement this practically for existing survivors, not new developers scooping up land...",0,0,"Yes, in the Eaton fire evacuation zone",0.4408
23651a90-b028-4be3-aa11-ef0b97e1c2a8,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.581 Z,4,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
f1c067bd-8a8b-44ea-ba32-d48b6f2cf774,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.584 Z,4,0.8016,,,,,No,0.4408
7d42900b-99a8-4c98-8461-e326aecc110d,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,5,0.8016,2860,"I have real concerns over this -- you're talking about introducing numerous multi-unit housing structures in a predominately (historically) residential/single-family community. Part of what drew many of my friends to Altadena was the fact that it was a community full of family-occupied houses with yards in a walkable area. My experience in Pasadena has been more apartments/condos mean more traffic -- heavier parking loads, heavier commuting on the streets. I think the residents of Altadena should really have a say on how many of these multi-unit properties might be built.",0,0,No,0.4408
99ba5b2e-6e84-482f-b07f-b5098ff96cfc,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.566 Z,5,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
225fc856-6e98-43af-a798-af2487ba5a13,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.573 Z,1,0.8016,3035,"No! OMG - NO! Our infrastructure is already on its knees unable to accommodate our existing population. Our evacuation pathways left us literally in counseling for PTSD because we were stuck in gridlocked traffic surrounded by flames with our tires catching on fire or melting. It took HOURS to get out to safety. And this was exactly the same thing that happened 47 years ago when I evacuated in the Mandeville fire. NOTHING has been done to help us be safe since then. We live in a high fire danger location as was evidenced just 6 months ago. What in the world are we talking about increased density housing for? We don’t have enough street space to be safe in an emergency. No water, inadequate fire, police, electricity, sewer. No more people!!!",1,0,"Yes, in the Palisades fire evacuation zone",0.4408
b149a9bc-c43c-47d6-a6d1-f4518cf3f426,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.552 Z,4,0.8016,2188,I appreciated that these communities were largely home-owners. It's fine if you want to address more density but not via commercial real estate companies buying up properties and creating high rent prices.,0,0,"Yes, in the Eaton fire evacuation zone",0.4408
0fcdc4cc-3f84-4047-b924-06f1012bb5f2,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.566 Z,7,0.8016,,,,,No,0.4408
ac567628-2a2b-434c-9b9f-91ea97788f2a,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.575 Z,7,0.8016,3145,Yes. Increased density should be planned near major corridors and walking distance to commercial areas.,0,0,No,0.4408
44578bd4-52ed-4963-a6ef-ae3f713e7223,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.578 Z,4,0.8016,,,,,No,0.4408
314abfe9-c22a-41a2-b40b-a691724e6b4b,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.579 Z,4,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
8479b0f9-841d-4124-b3ad-3c94da47c882,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.556 Z,7,0.8016,,,,,No,0.4408
91b4d016-1123-492e-b361-bc91a40037cb,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.561 Z,4,0.8016,2542,"I don't want high rise apartments but if homes can be built up to accomodate more people like ADUs and joint living spaces, that could work and still keep the small community feel of Altadena.",0,0,"Yes, in the Eaton fire evacuation zone",0.4408
ebd8988e-a041-4ec7-87bd-bcc76fb926e1,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.573 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
b9067b80-5f5a-48e7-b8d1-77c1179b63ae,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.573 Z,7,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
5fec7556-3982-44d1-a40b-3a795a2b0750,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.561 Z,1,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
16e36d57-9cc6-4ae9-bc55-1f75f92807de,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.567 Z,5,0.8016,,,,,No,0.4408
2d6f5ec9-2a3d-4d57-aded-f141ec4b5d89,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.553 Z,7,0.8016,,,,,No,0.4408
36ea9741-e6b1-4dfe-8036-ce3fc1e8d466,INCREASED_HOUSING_DENSITY,Strongly supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.562 Z,7,0.8016,2644,"This needs to be about local residents not big companies and developers. 

And when I say residents I don't mean those with the biggest houses and most money. 

Apartments aren't just temporary living situations, they're homes too. ""Low income"" housing being $2000/month for 350 sq ft is laughable, by the way. Rebuilding high density doesn't mean cram shoeboxes together.

If it is not a true primary residence or if its owned by a corporation it should not be prioritized for rebuild.",0,0,"Yes, in the Palisades fire evacuation zone",0.4408
329df714-b9d7-4488-b30b-f0df9dd11fb3,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.567 Z,6,0.8016,,,,,No,0.4408
fe9e1175-54b8-4922-803d-6deb51092cf4,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,1,0.8016,2897,Focus should be on rebuilding homes for existing Palisades residents,0,0,"Yes, in the Palisades fire evacuation zone",0.4408
1c1824e6-94cc-426e-bb7c-88df2238dd5e,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.551 Z,4,0.8016,,,,,No,0.4408
ed7657ae-5938-43cb-bc5b-97cacd5104a0,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.557 Z,1,0.8016,2364,Increasing population density in a fire zone makes no sense.,1,0,"Yes, in the Palisades fire evacuation zone",0.4408
54a98afd-2c00-4b4e-a7a3-eaed19e97118,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.575 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
7d2ca30d-200a-449d-a81b-83e757914e76,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.574 Z,4,0.8016,,,,,No,0.4408
38fa6690-1207-4c01-9d38-d408d09f15dd,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.560 Z,1,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
42e1ae56-e6c1-4fbd-a318-7ab029e1ea94,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.570 Z,6,0.8016,,,,,"Yes, in the Eaton fire evacuation zone",0.4408
0f980c89-fcec-4618-9a1c-a25305628f2c,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.576 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
6153bb5c-c055-4aa0-9a37-6191a40ee925,INCREASED_HOUSING_DENSITY,Somewhat supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.572 Z,5,0.8016,,,,,No,0.4408
50053842-76a7-437e-bcfa-c34c9bf090dc,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.572 Z,1,0.8016,2954,"This is TWO different questions.  (1) Allow construction to accommodate denser populations in fire-affected areas. Answer NO.   Allow fewer buildings in fire prone areas.  (2) The goal is to make new housing available and address housing shortages caused by the fires.
Answer:  NO.  This:  The goal is to make new LOWER AND MIDDLE INCOME housing more available and address LOWER AND MIDDLE INCOME housing shortages DUE TO ALL CAUSES.",1,0,No,0.4408
21bb0d52-daf7-4f44-bddf-59fe755d646e,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.577 Z,6,0.8016,,,,,No,0.4408
1aba3a53-863d-41f1-b875-4bf85c3239b3,INCREASED_HOUSING_DENSITY,Strongly opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.581 Z,1,0.8016,,,,,"Yes, in the Palisades fire evacuation zone",0.4408
444b41d6-5f5d-4d0d-8d21-cf071b63d6ac,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.546 Z,6,0.8016,,,,,No,0.4408
3f6b48a7-2755-4957-a23d-9856fb472928,INCREASED_HOUSING_DENSITY,Neutral,Increased housing density and expedited permits,2025-08-22 16:18:16.563 Z,4,0.8016,2613,"Prioritize what the residents want, not the developers, not the lobbyists or outside influence.",0,0,"Yes, in the Palisades fire evacuation zone",0.4408
e7bc95e5-55b9-4dc6-96b5-1ed166798604,INCREASED_HOUSING_DENSITY,Supportive,Increased housing density and expedited permits,2025-08-22 16:18:16.569 Z,6,0.8016,3506,"yes, but these communities should have excellent resilience planning, not just more dense, crappy houses that will burn down again. the resilience plans should be deep and address short, medium and long term risks, not just fire, so the communities come out strong, better, more stable and more safe (which will make them more valuable, too)",0,0,No,0.4408
9a34ed48-7045-41e6-a905-1966047abc40,INCREASED_HOUSING_DENSITY,Opposed,Increased housing density and expedited permits,2025-08-22 16:18:16.583 Z,2,0.8016,3350,"Destroyed communities need to be allowed to rebuild in the same character and charm they once had, so long as that is what the residents desire. Multi-unit housing, cramming more units onto lots, etc. only caters to corporate builders and those looking to maximize profits over aesthetics and appropriateness for the area.",0,0,"Yes, in the Eaton fire evacuation zone",0.4408
